seqnames,start,end
chr6,142232699,142232900
chr6,142301399,142301500
chr6,142694499,142694600
chr6,142857799,142858000
chr6,142926499,142927000
chr6,142943899,142944000
chr6,143113799,143113900
chr6,143647899,143648200
chr6,143745199,143745800
chr6,144151199,144151300
chr6,144163099,144163200
chr6,144211299,144211400
chr6,144215099,144215300
chr6,144225499,144225600
chr6,144334399,144334600
chr6,144659999,144660100
chr6,145241399,145241500
chr6,145813299,145813400
chr6,145814999,145815700
chr6,146027699,146028200
chr6,146029199,146029600
chr6,146434099,146434800
chr6,146598999,146599100
chr6,146770399,146770600
chr6,146771099,146771200
chr6,146877099,146877200
chr6,146903599,146903700
chr6,146914099,146914300
chr6,147509599,147509700
chr6,147530299,147530400
chr6,148064999,148065100
chr6,148135099,148135200
chr6,148204099,148204300
chr6,148330799,148330900
chr6,148367699,148368000
chr6,148465899,148466000
chr6,148538599,148538700
chr6,148748499,148748900
chr6,148758599,148758700
chr6,148761099,148761200
chr6,148851799,148851900
chr6,148916199,148916300
chr6,149060399,149060500
chr6,149115599,149115700
chr6,149129299,149129400
chr6,149451199,149451400
chr6,149481799,149482700
chr6,149484799,149485600
chr6,149729999,149730200
chr6,149892299,149892400
chr6,149925699,149925800
chr6,149942199,149942600
chr6,149954299,149955200
chr6,149964199,149965600
chr6,149989299,149989500
chr6,149990399,149991000
chr6,149992199,149992300
chr6,150014699,150015200
chr6,150037399,150038400
chr6,150042699,150042900
chr6,150069499,150069600
chr6,150141899,150142900
chr6,150144199,150144300
chr6,150320599,150320700
chr6,150528799,150528900
chr6,150599199,150599500
chr6,150633099,150633400
chr6,150683399,150683600
chr6,150684799,150685000
chr6,150702799,150702900
chr6,150703499,150703600
chr6,150749199,150749300
chr6,150821399,150821500
chr6,150866799,150867000
chr6,150913999,150914100
chr6,151025199,151025300
chr6,151029999,151030200
chr6,151040799,151041200
chr6,151059699,151059800
chr6,151239599,151240200
chr6,151353099,151353200
chr6,151380399,151380500
chr6,151681499,151682000
chr6,152100299,152100400
chr6,152151999,152152200
chr6,152636099,152636200
chr6,152789799,152789900
chr6,152851899,152852000
chr6,153721599,153721700
chr6,153856799,153857100
chr6,153876399,153876500
chr6,153891099,153891200
chr6,153943099,153943500
chr6,154039499,154039800
chr6,154354499,154354700
chr6,154355599,154355900
chr6,154359199,154359500
chr6,154367399,154367500
chr6,154426599,154426800
chr6,154497099,154497200
chr6,154572699,154572800
chr6,154751299,154751400
chr6,154951799,154951900
chr6,154994999,154995200
chr6,154995899,154996000
chr6,155050599,155050700
chr6,155080099,155080300
chr6,155080699,155080800
chr6,155121699,155121900
chr6,155164399,155164700
chr6,155434799,155434900
chr6,155669999,155670100
chr6,155974499,155974600
chr6,156053699,156053800
chr6,156146999,156147100
chr6,156347599,156348000
chr6,156423399,156423500
chr6,156598599,156599100
chr6,156635199,156635300
chr6,156687999,156688100
chr6,156774599,156774700
chr6,156886499,156886700
chr6,156976299,156976500
chr6,157018399,157018500
chr6,157019799,157019900
chr6,157198799,157199000
chr6,157223199,157223400
chr6,157235499,157236900
chr6,157264999,157265100
chr6,157273799,157273900
chr6,157461399,157462000
chr6,157488299,157488400
chr6,157490099,157490200
chr6,157511099,157511200
chr6,157539599,157539700
chr6,157549199,157549400
chr6,157597299,157597500
chr6,157629299,157629500
chr6,157645499,157646500
chr6,157647699,157647900
chr6,157692199,157692300
chr6,157764599,157764700
chr6,157822699,157822800
chr6,157900399,157900600
chr6,157928599,157928800
chr6,157954599,157954800
chr6,157962499,157962600
chr6,157963999,157964100
chr6,157966699,157966800
chr6,157980999,157981100
chr6,157983099,157983200
chr6,157985599,157985700
chr6,157986199,157986300
chr6,157988099,157988200
chr6,157989899,157990200
chr6,158026299,158026500
chr6,158031499,158031700
chr6,158066199,158066300
chr6,158208899,158209200
chr6,158242999,158243100
chr6,158314099,158314300
chr6,158384999,158385100
chr6,158516199,158516400
chr6,158537399,158537700
chr6,158567899,158568000
chr6,158568399,158568500
chr6,158569799,158570400
chr6,158649899,158650100
chr6,158653599,158653800
chr6,158666599,158666800
chr6,158715799,158715900
chr6,158720899,158721100
chr6,158908199,158908300
chr6,158939399,158940000
chr6,159098799,159099100
chr6,159107499,159107800
chr6,159168599,159169200
chr6,159231999,159232100
chr6,159233699,159234000
chr6,159374999,159375100
chr6,159436099,159436200
chr6,159493299,159493400
chr6,159683299,159683400
chr6,159788299,159788400
chr6,159820899,159821000
chr6,159829899,159830000
chr6,159842699,159842800
chr6,159894199,159894300
chr6,159983099,159983200
chr6,160044899,160045000
chr6,160101499,160101800
chr6,160347699,160348200
chr6,160564599,160564700
chr6,160620399,160620500
chr6,160657599,160657700
chr6,160678999,160679500
chr6,160717999,160718100
chr6,160730099,160730200
chr6,160766999,160767400
chr6,161243399,161243500
chr6,161392099,161392200
chr6,161414299,161414400
chr6,161605799,161605900
chr6,161663799,161663900
chr6,161829599,161829700
chr6,161882299,161882400
chr6,163335799,163336100
chr6,163396699,163397200
chr6,163630599,163631000
chr6,163712099,163712600
chr6,163750799,163751400
chr6,164037299,164037400
chr6,165459899,165460200
chr6,165616099,165616200
chr6,165633999,165634300
chr6,165660399,165660600
chr6,165804499,165805400
chr6,165832199,165832700
chr6,165834999,165835100
chr6,165853899,165855000
chr6,165910799,165910900
chr6,165985999,165986200
chr6,165988799,165989200
chr6,166008399,166009300
chr6,166112699,166112800
chr6,166165499,166165800
chr6,166166199,166167600
chr6,166168699,166170000
chr6,166253499,166254200
chr6,166258699,166259600
chr6,166262899,166263000
chr6,166268499,166268600
chr6,166283699,166283800
chr6,166306999,166307400
chr6,166309399,166309500
chr6,166435699,166436000
chr6,166438299,166438400
chr6,166440199,166440400
chr6,166441599,166442000
chr6,166442599,166442700
chr6,166460999,166461200
chr6,166463399,166463900
chr6,166488299,166488400
chr6,166538699,166538900
chr6,166563199,166563900
chr6,166583299,166583700
chr6,166585099,166585300
chr6,166587799,166587900
chr6,166597799,166597900
chr6,166598599,166598700
chr6,166599599,166599700
chr6,166633799,166634400
chr6,166640399,166640700
chr6,166650499,166650600
chr6,166656699,166658000
chr6,166672199,166672300
chr6,166672799,166673000
chr6,166717999,166718100
chr6,166750999,166751500
chr6,166777399,166777500
chr6,166862999,166863300
chr6,166942899,166943100
chr6,166957299,166957600
chr6,166958799,166958900
chr6,166959699,166959800
chr6,166969799,166969900
chr6,166974199,166974300
chr6,167024799,167024900
chr6,167047699,167047900
chr6,167092699,167092800
chr6,167094199,167094700
chr6,167167899,167168000
chr6,167216499,167216600
chr6,167312899,167313000
chr6,167350199,167351700
chr6,167401699,167401900
chr6,167506899,167507000
chr6,167512899,167513100
chr6,167547799,167548000
chr6,167576799,167577000
chr6,167652599,167653100
chr6,167678099,167679200
chr6,167699199,167699400
chr6,167699799,167699900
chr6,167706399,167706700
chr6,167707199,167707300
chr6,167795599,167795700
chr6,167796499,167796900
chr6,167825399,167825500
chr6,167907199,167907300
chr6,167966699,167966800
chr6,167975099,167975200
chr6,167976699,167976800
chr6,168099299,168099400
chr6,168101199,168102400
chr6,168196699,168197000
chr6,168272499,168272800
chr6,168273899,168274200
chr6,168313899,168314100
chr6,168318099,168318200
chr6,168319099,168319200
chr6,168319799,168319900
chr6,168332199,168332300
chr6,168342699,168342800
chr6,168343899,168344000
chr6,168345999,168346100
chr6,168367299,168367500
chr6,168369899,168370000
chr6,168385499,168385600
chr6,168388599,168388700
chr6,168414899,168415000
chr6,168418199,168418300
chr6,168442199,168442700
chr6,168455299,168455400
chr6,168464199,168464400
chr6,168533099,168533200
chr6,168540699,168540900
chr6,168570999,168571100
chr6,168577199,168577300
chr6,168650599,168650900
chr6,168725899,168726100
chr6,168920399,168920500
chr6,168934699,168934900
chr6,169061499,169061600
chr6,169093899,169094000
chr6,169251999,169252100
chr6,169254499,169254600
chr6,169427899,169428100
chr6,169834499,169834600
chr6,169862999,169863100
chr6,169864799,169864900
chr6,169891499,169891600
chr6,169899499,169899600
chr6,169921199,169921300
chr6,169921999,169922200
chr6,169931399,169931500
chr6,169933499,169933600
chr6,169934499,169934600
chr6,169961699,169962600
chr6,169990199,169990500
chr6,169992499,169992800
chr6,169997999,169998300
chr6,170010999,170011400
chr6,170023899,170024000
chr6,170026499,170026600
chr6,170048799,170048900
chr6,170068199,170068300
chr6,170087999,170088400
chr6,170089599,170090200
chr6,170147899,170148400
chr6,170151899,170152300
chr6,170176699,170177100
chr6,170179099,170179200
chr6,170221499,170221600
chr6,170225199,170225300
chr6,170265699,170266000
chr6,170271899,170272300
chr6,170278899,170279100
chr6,170280099,170280200
chr6,170291599,170292200
chr6,170296699,170297400
chr6,170389999,170390100
chr6,170458499,170458600
chr6,170562099,170562200
chr7,37799,37900
chr7,63799,64000
chr7,115299,115600
chr7,118999,119900
chr7,167199,167400
chr7,234299,234900
chr7,235299,236100
chr7,240799,241300
chr7,264799,265000
chr7,267099,267200
chr7,289299,290200
chr7,318999,319100
chr7,342299,342400
chr7,351199,351900
chr7,352899,353000
chr7,359799,360700
chr7,362899,363000
chr7,363899,364000
chr7,366199,366600
chr7,375899,376400
chr7,379999,380100
chr7,381699,382000
chr7,435899,436100
chr7,447599,447700
chr7,451999,453200
chr7,468899,469100
chr7,520899,521700
chr7,522799,522900
chr7,529899,530000
chr7,531999,532100
chr7,538799,538900
chr7,554599,554700
chr7,584199,584600
chr7,590799,591400
chr7,592299,592400
chr7,593099,593700
chr7,595699,595800
chr7,601499,602400
chr7,604099,605400
chr7,606099,606200
chr7,609099,609300
chr7,610599,611100
chr7,613699,613800
chr7,622099,622200
chr7,636199,636300
chr7,640499,640600
chr7,668499,668600
chr7,711499,711700
chr7,712099,712400
chr7,738899,739000
chr7,749099,749200
chr7,768199,768300
chr7,768999,769100
chr7,859199,859300
chr7,867099,867300
chr7,868299,868400
chr7,881299,881400
chr7,897899,898000
chr7,909999,910400
chr7,916899,917000
chr7,922099,922200
chr7,922599,923700
chr7,924899,925200
chr7,925599,925900
chr7,928499,929100
chr7,958199,958300
chr7,963999,964100
chr7,965699,966000
chr7,982399,982500
chr7,987399,987500
chr7,988299,988700
chr7,996099,996800
chr7,1012199,1012700
chr7,1042299,1042400
chr7,1049599,1050100
chr7,1054799,1056500
chr7,1060399,1061000
chr7,1062299,1062600
chr7,1065599,1065800
chr7,1070199,1070400
chr7,1073299,1073500
chr7,1096099,1096900
chr7,1124999,1125100
chr7,1168699,1168800
chr7,1181699,1181800
chr7,1200099,1200200
chr7,1223599,1224600
chr7,1225599,1226100
chr7,1227999,1228100
chr7,1228499,1228800
chr7,1229499,1229900
chr7,1230399,1232100
chr7,1233799,1233900
chr7,1234799,1235400
chr7,1237799,1238300
chr7,1238799,1239000
chr7,1239399,1239600
chr7,1240199,1240500
chr7,1241099,1243300
chr7,1243899,1244800
chr7,1245699,1245900
chr7,1246299,1246800
chr7,1248499,1249200
chr7,1249699,1250100
chr7,1254299,1255100
chr7,1263799,1263900
chr7,1268399,1268500
chr7,1270099,1270200
chr7,1274799,1274900
chr7,1289899,1290200
chr7,1293599,1293700
chr7,1323199,1323500
chr7,1372799,1372900
chr7,1377199,1377300
chr7,1381199,1381300
chr7,1413999,1414100
chr7,1455299,1455500
chr7,1460099,1460300
chr7,1463799,1463900
chr7,1508599,1508800
chr7,1510799,1511700
chr7,1512499,1514100
chr7,1559099,1559800
chr7,1563899,1564100
chr7,1587099,1587200
chr7,1592199,1592300
chr7,1595899,1596000
chr7,1648199,1648300
chr7,1667999,1668100
chr7,1669099,1669800
chr7,1675299,1675400
chr7,1733199,1733400
chr7,1747699,1748200
chr7,1757399,1757500
chr7,1819299,1819700
chr7,1820199,1820300
chr7,1882399,1882500
chr7,1889599,1889700
chr7,1898799,1898900
chr7,1919899,1921000
chr7,1925999,1926100
chr7,1928699,1928800
chr7,1939699,1940900
chr7,1944399,1944500
chr7,1951299,1951500
chr7,1961899,1962000
chr7,2018699,2020500
chr7,2037599,2037700
chr7,2038999,2039100
chr7,2056499,2056700
chr7,2072299,2072400
chr7,2073599,2073700
chr7,2074799,2075100
chr7,2079699,2080100
chr7,2084499,2085200
chr7,2087799,2088300
chr7,2095499,2095800
chr7,2099599,2099700
chr7,2104299,2104400
chr7,2104899,2105000
chr7,2107399,2107500
chr7,2109399,2110300
chr7,2112599,2113300
chr7,2113999,2114200
chr7,2115699,2116100
chr7,2118799,2118900
chr7,2120199,2120600
chr7,2138499,2138700
chr7,2150599,2150700
chr7,2166099,2166200
chr7,2172799,2173000
chr7,2193299,2193800
chr7,2196299,2196600
chr7,2244799,2245000
chr7,2245899,2246900
chr7,2249099,2249600
chr7,2261699,2262000
chr7,2267099,2267200
chr7,2386799,2386900
chr7,2389899,2390000
chr7,2390399,2390900
chr7,2393199,2393400
chr7,2401399,2401500
chr7,2404899,2407200
chr7,2409799,2410200
chr7,2410699,2410800
chr7,2471399,2471800
chr7,2494299,2494400
chr7,2494899,2495000
chr7,2497699,2498500
chr7,2500899,2501000
chr7,2503699,2503800
chr7,2508299,2509300
chr7,2518699,2519200
chr7,2524299,2524500
chr7,2528899,2530700
chr7,2531599,2531700
chr7,2567699,2568100
chr7,2573799,2573900
chr7,2574299,2574400
chr7,2574799,2574900
chr7,2575499,2575700
chr7,2594599,2594700
chr7,2607299,2609300
chr7,2613999,2614500
chr7,2617499,2617700
chr7,2622199,2622300
chr7,2636299,2636400
chr7,2637699,2637800
chr7,2641399,2642100
chr7,2644699,2645700
chr7,2679099,2679800
chr7,2688499,2689200
chr7,2689999,2690100
chr7,2699399,2699500
chr7,2709599,2710100
chr7,2713499,2713800
chr7,2715799,2716100
chr7,2718699,2719200
chr7,2720999,2721200
chr7,2728899,2729200
chr7,2730299,2730400
chr7,2731899,2732000
chr7,2734099,2735800
chr7,2736599,2736900
chr7,2738199,2738600
chr7,2760499,2760600
chr7,2762899,2763000
chr7,2770899,2771300
chr7,2773099,2773200
chr7,2792999,2793400
chr7,2796599,2796700
chr7,2802799,2802900
chr7,2807799,2807900
chr7,2808999,2809200
chr7,2811199,2811900
chr7,2863599,2863800
chr7,2870899,2871100
chr7,2878699,2879300
chr7,2882499,2882800
chr7,2892699,2892800
chr7,2894399,2894900
chr7,2904299,2904400
chr7,2921299,2921400
chr7,2959499,2959600
chr7,2973099,2973200
chr7,2978499,2978700
chr7,2979099,2979200
chr7,2980199,2981000
chr7,3042999,3044200
chr7,3057199,3057300
chr7,3094799,3095300
chr7,3139199,3139300
chr7,3146899,3147300
chr7,3150199,3150300
chr7,3157799,3157900
chr7,3181499,3181700
chr7,3345699,3345800
chr7,3788099,3788200
chr7,3789999,3790100
chr7,3892899,3893000
chr7,4013999,4014100
chr7,4123999,4124100
chr7,4144499,4145400
chr7,4152099,4152200
chr7,4241099,4241200
chr7,4265199,4265400
chr7,4613099,4613200
chr7,4705499,4705600
chr7,4706599,4706900
chr7,4713399,4713600
chr7,4715399,4715900
chr7,4723599,4723700
chr7,4726199,4726300
chr7,4733899,4734600
chr7,4738699,4739300
chr7,4792099,4792900
chr7,4794999,4795100
chr7,4809099,4809600
chr7,4814699,4814800
chr7,4823599,4823700
chr7,4833399,4833500
chr7,4837199,4837300
chr7,4845799,4846100
chr7,4861799,4862200
chr7,4871299,4871500
chr7,4958099,4958900
chr7,5072299,5072500
chr7,5183299,5183400
chr7,5231799,5231900
chr7,5248499,5248800
chr7,5273999,5274500
chr7,5275299,5275500
chr7,5296099,5296500
chr7,5327999,5328100
chr7,5395199,5395600
chr7,5396999,5397400
chr7,5429399,5429500
chr7,5441799,5441900
chr7,5455799,5456200
chr7,5457799,5458800
chr7,5460799,5460900
chr7,5462299,5462800
chr7,5477299,5477400
chr7,5477799,5479500
chr7,5484099,5484200
chr7,5488399,5488600
chr7,5492199,5492600
chr7,5497399,5497500
chr7,5509899,5510000
chr7,5528099,5528200
chr7,5531399,5531800
chr7,5533099,5533200
chr7,5533599,5533700
chr7,5553199,5553300
chr7,5557699,5558300
chr7,5574899,5575100
chr7,5586599,5586800
chr7,5591399,5591800
chr7,5593299,5593700
chr7,5595399,5595500
chr7,5596099,5596400
chr7,5609799,5610000
chr7,5630799,5630900
chr7,5643399,5643500
chr7,5678699,5678800
chr7,5680399,5680500
chr7,5695199,5695700
chr7,5696499,5696600
chr7,5995299,5995400
chr7,6026999,6027300
chr7,6075299,6075400
chr7,6129499,6129600
chr7,6139699,6139900
chr7,6228699,6228800
chr7,6232499,6232600
chr7,6317999,6318400
chr7,6367699,6367800
chr7,6373299,6373500
chr7,6383899,6384000
chr7,6396099,6396600
chr7,6423299,6423500
chr7,6432899,6433000
chr7,6434199,6434300
chr7,6435399,6435500
chr7,6436099,6437100
chr7,6438899,6439000
chr7,6442099,6442400
chr7,6527099,6527200
chr7,6536099,6536700
chr7,6545999,6546100
chr7,6577799,6577900
chr7,6614999,6615500
chr7,6663899,6664600
chr7,6725099,6725300
chr7,6754199,6754400
chr7,6846099,6846300
chr7,6855099,6855200
chr7,6855899,6856000
chr7,6953899,6954000
chr7,7181099,7181200
chr7,7816199,7816400
chr7,8175899,8176000
chr7,8176899,8177100
chr7,8433599,8433700
chr7,8434699,8434900
chr7,8435299,8435500
chr7,8440299,8440700
chr7,8441099,8444600
chr7,10533599,10533800
chr7,11830999,11831100
chr7,12111499,12112100
chr7,12497599,12497700
chr7,12570999,12571300
chr7,12585199,12585300
chr7,12604999,12605100
chr7,12718099,12718200
chr7,13911299,13911400
chr7,13989299,13990000
chr7,14902499,14903000
chr7,15396199,15396600
chr7,15685399,15688000
chr7,15839499,15840000
chr7,15973299,15973400
chr7,16658599,16658700
chr7,16668099,16668300
chr7,16813799,16813900
chr7,16851199,16851500
chr7,17234499,17234700
chr7,17313299,17313400
chr7,17882899,17883000
chr7,18495899,18496000
chr7,18508899,18509000
chr7,19106099,19108700
chr7,19109099,19109200
chr7,19110399,19110600
chr7,19111499,19111800
chr7,19112299,19113100
chr7,19118199,19120100
chr7,19143599,19145600
chr7,19146399,19146500
chr7,19194699,19194900
chr7,19772499,19773700
chr7,20238799,20238900
chr7,20438899,20439000
chr7,20700999,20701100
chr7,20776199,20777300
chr7,20778799,20779400
chr7,20783699,20784200
chr7,20787799,20788100
chr7,20788799,20788900
chr7,20793299,20794000
chr7,20794599,20795800
chr7,20799299,20799400
chr7,21028199,21028300
chr7,21169199,21170000
chr7,21898199,21898900
chr7,21922899,21923000
chr7,21945599,21946300
chr7,22117299,22117400
chr7,22122299,22122500
chr7,22123199,22123400
chr7,22128799,22128900
chr7,22445399,22445600
chr7,22476999,22477100
chr7,22499799,22500200
chr7,22549699,22550500
chr7,22570099,22570200
chr7,22598699,22598900
chr7,22687699,22687800
chr7,23036099,23036200
chr7,23205899,23206300
