seqnames,start,end,width,strand,annot.seqnames,annot.start,annot.end,annot.width,annot.strand,annot.id,annot.tx_id,annot.gene_id,annot.symbol,annot.type
chr3,56915999,56916500,502,*,chr3,56916360,56916471,112,-,5UTR:32622,ENST00000496106.5,50650,ARHGEF3,hg38_genes_5UTRs
chr3,56915999,56916500,502,*,chr3,56916309,56916471,163,-,exon:321554,ENST00000496106.5,50650,ARHGEF3,hg38_genes_exons
chr3,56915999,56916500,502,*,chr3,56882355,56958822,76468,-,intron:273099,ENST00000338458.8,50650,ARHGEF3,hg38_genes_introns
chr3,56915999,56916500,502,*,chr3,56882355,56916308,33954,-,intron:273137,ENST00000496106.5,50650,ARHGEF3,hg38_genes_introns
chr3,56915999,56916500,502,*,chr3,56882355,56958822,76468,-,intron:273160,ENST00000468727.5,50650,ARHGEF3,hg38_genes_introns
chr3,56915999,56916500,502,*,chr3,56882355,56958822,76468,-,intron:273166,ENST00000473779.5,50650,ARHGEF3,hg38_genes_introns
chr3,56915999,56916500,502,*,chr3,56882355,56939795,57441,-,intron:273172,ENST00000481422.5,50650,ARHGEF3,hg38_genes_introns
chr3,56915999,56916500,502,*,chr3,56882355,56938620,56266,-,intron:273176,ENST00000498517.5,50650,ARHGEF3,hg38_genes_introns
chr3,56915999,56916500,502,*,chr3,56882355,56958822,76468,-,intron:273180,ENST00000477833.5,50650,ARHGEF3,hg38_genes_introns
chr3,56915999,56916500,502,*,chr3,56882355,56958822,76468,-,intron:273186,ENST00000477440.6,50650,ARHGEF3,hg38_genes_introns
chr3,56915999,56916500,502,*,chr3,56882355,56958822,76468,-,intron:273189,ENST00000468466.1,50650,ARHGEF3,hg38_genes_introns
chr3,56915999,56916500,502,*,chr3,56898639,56958822,60184,-,intron:273195,ENST00000486829.1,50650,ARHGEF3,hg38_genes_introns
chr3,56915999,56916500,502,*,chr3,56806183,57074720,268538,*,inter:3595,NA,NA,NA,hg38_cpg_inter
chr3,75503999,75504100,102,*,chr3,75451403,75537631,86229,+,intron:236510,ENST00000652894.1,107986100,LINC02018,hg38_genes_introns
chr3,75503999,75504100,102,*,chr3,75440139,75575696,135558,*,inter:3659,NA,NA,NA,hg38_cpg_inter
chr3,75850699,75850800,102,*,chr3,75789611,75902607,112997,*,inter:3664,NA,NA,NA,hg38_cpg_inter
chr3,101812499,101812600,102,*,chr3,101807127,101816794,9668,+,intron:238395,ENST00000273347.10,91775,NXPE3,hg38_genes_introns
chr3,101812499,101812600,102,*,chr3,101807127,101816794,9668,+,intron:238407,ENST00000491511.6,91775,NXPE3,hg38_genes_introns
chr3,101812499,101812600,102,*,chr3,101807127,101816794,9668,+,intron:238414,ENST00000477909.5,91775,NXPE3,hg38_genes_introns
chr3,101812499,101812600,102,*,chr3,101807127,101816794,9668,+,intron:238417,ENST00000616286.1,91775,NXPE3,hg38_genes_introns
chr3,101812499,101812600,102,*,chr3,101783805,101844910,61106,*,inter:3708,NA,NA,NA,hg38_cpg_inter
chr3,119613799,119613900,102,*,chr3,119613119,119616011,2893,+,intron:240463,ENST00000488919.5,51365,PLA1A,hg38_genes_introns
chr3,119613799,119613900,102,*,chr3,119613119,119616011,2893,+,intron:240473,ENST00000273371.9,51365,PLA1A,hg38_genes_introns
chr3,119613799,119613900,102,*,chr3,119613119,119616011,2893,+,intron:240483,ENST00000495992.5,51365,PLA1A,hg38_genes_introns
chr3,119613799,119613900,102,*,chr3,119613119,119616011,2893,+,intron:240494,ENST00000494440.5,51365,PLA1A,hg38_genes_introns
chr3,119613799,119613900,102,*,chr3,119613119,119616011,2893,+,intron:240502,ENST00000475963.1,51365,PLA1A,hg38_genes_introns
chr3,119613799,119613900,102,*,chr3,119584137,119673141,89005,*,inter:3755,NA,NA,NA,hg38_cpg_inter
chr3,121660799,121661000,202,*,chr3,121660904,121661903,1000,-,promoter:49957,ENST00000314583.8,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660899,121661898,1000,-,promoter:49959,ENST00000428394.6,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660928,121661927,1000,-,promoter:49960,ENST00000495491.5,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660884,121661883,1000,-,promoter:49961,ENST00000464274.5,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660899,121661898,1000,-,promoter:49962,ENST00000487290.5,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660902,121661901,1000,-,promoter:49963,ENST00000481314.5,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660920,121661919,1000,-,promoter:49964,ENST00000497391.5,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660917,121661916,1000,-,promoter:49965,ENST00000488033.5,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660879,121661878,1000,-,promoter:49968,ENST00000468693.5,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660920,121661919,1000,-,promoter:49969,ENST00000491824.1,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660904,121661903,1000,-,promoter:49970,ENST00000479994.1,3059,HCLS1,hg38_genes_promoters
chr3,121660799,121661000,202,*,chr3,121660820,121660903,84,-,5UTR:33655,ENST00000314583.8,3059,HCLS1,hg38_genes_5UTRs
chr3,121660799,121661000,202,*,chr3,121660820,121660898,79,-,5UTR:33656,ENST00000428394.6,3059,HCLS1,hg38_genes_5UTRs
chr3,121660799,121661000,202,*,chr3,121660820,121660927,108,-,5UTR:33657,ENST00000495491.5,3059,HCLS1,hg38_genes_5UTRs
chr3,121660799,121661000,202,*,chr3,121660820,121660883,64,-,5UTR:33658,ENST00000464274.5,3059,HCLS1,hg38_genes_5UTRs
chr3,121660799,121661000,202,*,chr3,121660820,121660919,100,-,5UTR:33659,ENST00000497391.5,3059,HCLS1,hg38_genes_5UTRs
chr3,121660799,121661000,202,*,chr3,121660820,121660903,84,-,exon:331511,ENST00000314583.8,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121660820,121660898,79,-,exon:331534,ENST00000428394.6,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121660820,121660927,108,-,exon:331547,ENST00000495491.5,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121660820,121660883,64,-,exon:331558,ENST00000464274.5,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121660820,121660898,79,-,exon:331565,ENST00000487290.5,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121660820,121660901,82,-,exon:331571,ENST00000481314.5,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121660820,121660919,100,-,exon:331576,ENST00000497391.5,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121660820,121660916,97,-,exon:331581,ENST00000488033.5,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121660820,121660878,59,-,exon:331587,ENST00000468693.5,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121660820,121660919,100,-,exon:331591,ENST00000491824.1,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121660820,121660903,84,-,exon:331594,ENST00000479994.1,3059,HCLS1,hg38_genes_exons
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281567,ENST00000314583.8,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281587,ENST00000428394.6,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281597,ENST00000495491.5,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281603,ENST00000464274.5,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281608,ENST00000487290.5,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281612,ENST00000481314.5,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281616,ENST00000497391.5,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281619,ENST00000488033.5,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281622,ENST00000468693.5,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281624,ENST00000491824.1,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121658348,121660819,2472,-,intron:281625,ENST00000479994.1,3059,HCLS1,hg38_genes_introns
chr3,121660799,121661000,202,*,chr3,121550097,121745244,195148,*,inter:3766,NA,NA,NA,hg38_cpg_inter
chr3,122486599,122486700,102,*,chr3,122467430,122496436,29007,-,intron:281856,ENST00000344337.11,3836,KPNA1,hg38_genes_introns
chr3,122486599,122486700,102,*,chr3,122467430,122496436,29007,-,intron:281891,ENST00000485027.5,3836,KPNA1,hg38_genes_introns
chr3,122486599,122486700,102,*,chr3,122467430,122496436,29007,-,intron:281904,ENST00000494339.5,3836,KPNA1,hg38_genes_introns
chr3,122486599,122486700,102,*,chr3,122467430,122496436,29007,-,intron:281913,ENST00000465882.5,3836,KPNA1,hg38_genes_introns
chr3,122486599,122486700,102,*,chr3,122467430,122496436,29007,-,intron:281924,ENST00000482287.5,3836,KPNA1,hg38_genes_introns
chr3,122486599,122486700,102,*,chr3,122467430,122496436,29007,-,intron:281929,ENST00000476916.5,3836,KPNA1,hg38_genes_introns
chr3,122486599,122486700,102,*,chr3,122467430,122496436,29007,-,intron:281934,ENST00000493510.1,3836,KPNA1,hg38_genes_introns
chr3,122486599,122486700,102,*,chr3,122420238,122510057,89820,*,inter:3774,NA,NA,NA,hg38_cpg_inter
chr3,122577399,122578100,702,*,chr3,122576628,122577627,1000,+,promoter:42522,ENST00000483793.5,165631,PARP15,hg38_genes_promoters
chr3,122577399,122578100,702,*,chr3,122576650,122577649,1000,+,promoter:42523,ENST00000464300.7,165631,PARP15,hg38_genes_promoters
chr3,122577399,122578100,702,*,chr3,122577628,122577667,40,+,5UTR:28746,ENST00000483793.5,165631,PARP15,hg38_genes_5UTRs
chr3,122577399,122578100,702,*,chr3,122577650,122577667,18,+,5UTR:28747,ENST00000464300.7,165631,PARP15,hg38_genes_5UTRs
chr3,122577399,122578100,702,*,chr3,122577628,122577853,226,+,exon:283582,ENST00000483793.5,165631,PARP15,hg38_genes_exons
chr3,122577399,122578100,702,*,chr3,122577650,122577853,204,+,exon:283591,ENST00000464300.7,165631,PARP15,hg38_genes_exons
chr3,122577399,122578100,702,*,chr3,122577854,122605935,28082,+,intron:241061,ENST00000483793.5,165631,PARP15,hg38_genes_introns
chr3,122577399,122578100,702,*,chr3,122577854,122605935,28082,+,intron:241069,ENST00000464300.7,165631,PARP15,hg38_genes_introns
chr3,122577399,122578100,702,*,chr3,122577765,122577981,217,*,island:4871,NA,NA,NA,hg38_cpg_islands
chr3,122577399,122578100,702,*,chr3,122575765,122577764,2000,*,shore:9004,NA,NA,NA,hg38_cpg_shores
chr3,122577399,122578100,702,*,chr3,122577982,122579981,2000,*,shore:9005,NA,NA,NA,hg38_cpg_shores
chr3,125043899,125044000,102,*,chr3,125029489,125055574,26086,-,intron:282752,ENST00000311127.9,57493,HEG1,hg38_genes_introns
chr3,125043899,125044000,102,*,chr3,124891883,125051401,159519,*,inter:3793,NA,NA,NA,hg38_cpg_inter
chr3,125148999,125149300,302,*,chr3,125135783,125177742,41960,-,intron:282793,ENST00000393469.8,84561,SLC12A8,hg38_genes_introns
chr3,125148999,125149300,302,*,chr3,125135783,125177742,41960,-,intron:282805,ENST00000469902.6,84561,SLC12A8,hg38_genes_introns
chr3,125148999,125149300,302,*,chr3,125135783,125177742,41960,-,intron:282819,ENST00000473262.5,84561,SLC12A8,hg38_genes_introns
chr3,125148999,125149300,302,*,chr3,125135783,125151148,15366,-,intron:282857,ENST00000495105.5,84561,SLC12A8,hg38_genes_introns
chr3,125148999,125149300,302,*,chr3,125135783,125154808,19026,-,intron:282860,ENST00000485849.1,84561,SLC12A8,hg38_genes_introns
chr3,125148999,125149300,302,*,chr3,125135783,125187236,51454,-,intron:282864,ENST00000479826.1,84561,SLC12A8,hg38_genes_introns
chr3,125148999,125149300,302,*,chr3,125146176,125208316,62141,*,inter:3795,NA,NA,NA,hg38_cpg_inter
chr3,126908899,126909200,302,*,chr3,126852731,126914679,61949,+,intron:242321,ENST00000503119.5,84303,CHCHD6,hg38_genes_introns
chr3,126908899,126909200,302,*,chr3,126852731,126914679,61949,+,intron:242327,ENST00000290913.8,84303,CHCHD6,hg38_genes_introns
chr3,126908899,126909200,302,*,chr3,126852731,126914679,61949,+,intron:242334,ENST00000508789.5,84303,CHCHD6,hg38_genes_introns
chr3,126908899,126909200,302,*,chr3,126852731,126914679,61949,+,intron:242340,ENST00000514908.5,84303,CHCHD6,hg38_genes_introns
chr3,126908899,126909200,302,*,chr3,126852731,126914679,61949,+,intron:242344,ENST00000513253.1,84303,CHCHD6,hg38_genes_introns
chr3,126908899,126909200,302,*,chr3,126854949,126914679,59731,+,intron:242347,ENST00000515867.1,84303,CHCHD6,hg38_genes_introns
chr3,126908899,126909200,302,*,chr3,126708767,126945415,236649,*,inter:3820,NA,NA,NA,hg38_cpg_inter
chr3,127304099,127304600,502,*,chr3,127140006,127333992,193987,*,inter:3825,NA,NA,NA,hg38_cpg_inter
chr3,127744299,127744400,102,*,chr3,127722567,127781788,59222,-,intron:283793,ENST00000453507.6,11343,MGLL,hg38_genes_introns
chr3,127744299,127744400,102,*,chr3,127722567,127781788,59222,-,intron:283800,ENST00000398104.5,11343,MGLL,hg38_genes_introns
chr3,127744299,127744400,102,*,chr3,127722567,127781788,59222,-,intron:283807,ENST00000265052.10,11343,MGLL,hg38_genes_introns
chr3,127744299,127744400,102,*,chr3,127722567,127781788,59222,-,intron:283814,ENST00000434178.6,11343,MGLL,hg38_genes_introns
chr3,127744299,127744400,102,*,chr3,127722567,127781788,59222,-,intron:283836,ENST00000648300.1,11343,MGLL,hg38_genes_introns
chr3,127744299,127744400,102,*,chr3,127722567,127781788,59222,-,intron:283848,ENST00000465597.5,11343,MGLL,hg38_genes_introns
chr3,127744299,127744400,102,*,chr3,127722567,127781788,59222,-,intron:283852,ENST00000479967.5,11343,MGLL,hg38_genes_introns
chr3,127744299,127744400,102,*,chr3,127722567,127781788,59222,-,intron:283856,ENST00000493611.1,11343,MGLL,hg38_genes_introns
chr3,127744299,127744400,102,*,chr3,127722567,127781788,59222,-,intron:283858,ENST00000476654.1,11343,MGLL,hg38_genes_introns
chr3,127744299,127744400,102,*,chr3,127677592,127818426,140835,*,inter:3831,NA,NA,NA,hg38_cpg_inter
chr3,127750099,127750600,502,*,chr3,127722567,127781788,59222,-,intron:283793,ENST00000453507.6,11343,MGLL,hg38_genes_introns
chr3,127750099,127750600,502,*,chr3,127722567,127781788,59222,-,intron:283800,ENST00000398104.5,11343,MGLL,hg38_genes_introns
chr3,127750099,127750600,502,*,chr3,127722567,127781788,59222,-,intron:283807,ENST00000265052.10,11343,MGLL,hg38_genes_introns
chr3,127750099,127750600,502,*,chr3,127722567,127781788,59222,-,intron:283814,ENST00000434178.6,11343,MGLL,hg38_genes_introns
chr3,127750099,127750600,502,*,chr3,127722567,127781788,59222,-,intron:283836,ENST00000648300.1,11343,MGLL,hg38_genes_introns
chr3,127750099,127750600,502,*,chr3,127722567,127781788,59222,-,intron:283848,ENST00000465597.5,11343,MGLL,hg38_genes_introns
chr3,127750099,127750600,502,*,chr3,127722567,127781788,59222,-,intron:283852,ENST00000479967.5,11343,MGLL,hg38_genes_introns
chr3,127750099,127750600,502,*,chr3,127722567,127781788,59222,-,intron:283856,ENST00000493611.1,11343,MGLL,hg38_genes_introns
chr3,127750099,127750600,502,*,chr3,127722567,127781788,59222,-,intron:283858,ENST00000476654.1,11343,MGLL,hg38_genes_introns
chr3,127750099,127750600,502,*,chr3,127677592,127818426,140835,*,inter:3831,NA,NA,NA,hg38_cpg_inter
chr3,127754099,127755100,1002,*,chr3,127722567,127781788,59222,-,intron:283793,ENST00000453507.6,11343,MGLL,hg38_genes_introns
chr3,127754099,127755100,1002,*,chr3,127722567,127781788,59222,-,intron:283800,ENST00000398104.5,11343,MGLL,hg38_genes_introns
chr3,127754099,127755100,1002,*,chr3,127722567,127781788,59222,-,intron:283807,ENST00000265052.10,11343,MGLL,hg38_genes_introns
chr3,127754099,127755100,1002,*,chr3,127722567,127781788,59222,-,intron:283814,ENST00000434178.6,11343,MGLL,hg38_genes_introns
chr3,127754099,127755100,1002,*,chr3,127722567,127781788,59222,-,intron:283836,ENST00000648300.1,11343,MGLL,hg38_genes_introns
chr3,127754099,127755100,1002,*,chr3,127722567,127781788,59222,-,intron:283848,ENST00000465597.5,11343,MGLL,hg38_genes_introns
chr3,127754099,127755100,1002,*,chr3,127722567,127781788,59222,-,intron:283852,ENST00000479967.5,11343,MGLL,hg38_genes_introns
chr3,127754099,127755100,1002,*,chr3,127722567,127781788,59222,-,intron:283856,ENST00000493611.1,11343,MGLL,hg38_genes_introns
chr3,127754099,127755100,1002,*,chr3,127722567,127781788,59222,-,intron:283858,ENST00000476654.1,11343,MGLL,hg38_genes_introns
chr3,127754099,127755100,1002,*,chr3,127677592,127818426,140835,*,inter:3831,NA,NA,NA,hg38_cpg_inter
chr3,128453399,128453900,502,*,chr3,128437338,128482651,45314,*,inter:3838,NA,NA,NA,hg38_cpg_inter
chr3,128598999,128599200,202,*,chr3,128559954,128604093,44140,*,inter:3840,NA,NA,NA,hg38_cpg_inter
chr3,128674199,128675200,1002,*,chr3,128674022,128675021,1000,-,promoter:50388,ENST00000620153.1,NA,NA,hg38_genes_promoters
chr3,128674199,128675200,1002,*,chr3,128675022,128679021,4000,-,1to5kb:50388,ENST00000620153.1,NA,NA,hg38_genes_1to5kb
chr3,128674199,128675200,1002,*,chr3,128674735,128675062,328,-,exon:334343,ENST00000466990.2,NA,NA,hg38_genes_exons
chr3,128674199,128675200,1002,*,chr3,128644984,128680753,35770,-,intron:283940,ENST00000497289.5,6184,RPN1,hg38_genes_introns
chr3,128674199,128675200,1002,*,chr3,128675063,128675396,334,-,intron:283953,ENST00000466990.2,NA,NA,hg38_genes_introns
chr3,128674199,128675200,1002,*,chr3,128654963,128676637,21675,*,inter:3843,NA,NA,NA,hg38_cpg_inter
chr3,128845699,128846900,1202,*,chr3,128845405,128849404,4000,-,1to5kb:50394,ENST00000498560.1,NA,NA,hg38_genes_1to5kb
chr3,128845699,128846900,1202,*,chr3,128730808,128875332,144525,*,inter:3845,NA,NA,NA,hg38_cpg_inter
chr3,128864199,128865300,1102,*,chr3,128864624,128868623,4000,+,1to5kb:42804,ENST00000505910.1,NA,NA,hg38_genes_1to5kb
chr3,128864199,128865300,1102,*,chr3,128861527,128865526,4000,-,1to5kb:50397,ENST00000567253.1,NA,NA,hg38_genes_1to5kb
chr3,128864199,128865300,1102,*,chr3,128865282,128865446,165,-,exon:334355,ENST00000498297.2,653712,LOC653712,hg38_genes_exons
chr3,128864199,128865300,1102,*,chr3,128865282,128865604,323,-,exon:334357,ENST00000480931.1,653712,LOC653712,hg38_genes_exons
chr3,128864199,128865300,1102,*,chr3,128861923,128865281,3359,-,intron:283955,ENST00000498297.2,653712,LOC653712,hg38_genes_introns
chr3,128864199,128865300,1102,*,chr3,128861923,128865281,3359,-,intron:283959,ENST00000480931.1,653712,LOC653712,hg38_genes_introns
chr3,128864199,128865300,1102,*,chr3,128730808,128875332,144525,*,inter:3845,NA,NA,NA,hg38_cpg_inter
chr3,129305499,129306100,602,*,chr3,129304589,129306186,1598,+,exon:286093,ENST00000383463.9,56941,HMCES,hg38_genes_exons
chr3,129305499,129306100,602,*,chr3,129304826,129306186,1361,+,3UTR:34597,ENST00000383463.9,56941,HMCES,hg38_genes_3UTRs
chr3,129305499,129306100,602,*,chr3,129283461,129310696,27236,*,inter:3853,NA,NA,NA,hg38_cpg_inter
chr3,129577499,129578700,1202,*,chr3,129578549,129579548,1000,-,promoter:50480,ENST00000505505.1,23129,PLXND1,hg38_genes_promoters
chr3,129577499,129578700,1202,*,chr3,129573983,129577982,4000,-,1to5kb:50479,ENST00000515191.1,23129,PLXND1,hg38_genes_1to5kb
chr3,129577499,129578700,1202,*,chr3,129578329,129578433,105,-,exon:334707,ENST00000324093.9,23129,PLXND1,hg38_genes_exons
chr3,129577499,129578700,1202,*,chr3,129578329,129578548,220,-,exon:334780,ENST00000505505.1,23129,PLXND1,hg38_genes_exons
chr3,129577499,129578700,1202,*,chr3,129575856,129578328,2473,-,intron:284257,ENST00000324093.9,23129,PLXND1,hg38_genes_introns
chr3,129577499,129578700,1202,*,chr3,129578434,129583566,5133,-,intron:284258,ENST00000324093.9,23129,PLXND1,hg38_genes_introns
chr3,129577499,129578700,1202,*,chr3,129575856,129578328,2473,-,intron:284303,ENST00000505505.1,23129,PLXND1,hg38_genes_introns
chr3,129577499,129578700,1202,*,chr3,129444635,129601071,156437,*,inter:3857,NA,NA,NA,hg38_cpg_inter
chr3,133989999,133990200,202,*,chr3,133979619,134029706,50088,-,intron:285080,ENST00000310926.11,6578,SLCO2A1,hg38_genes_introns
chr3,133989999,133990200,202,*,chr3,133979619,134029706,50088,-,intron:285092,ENST00000493729.5,6578,SLCO2A1,hg38_genes_introns
chr3,133989999,133990200,202,*,chr3,133979619,134029706,50088,-,intron:285104,ENST00000481359.3,6578,SLCO2A1,hg38_genes_introns
chr3,133989999,133990200,202,*,chr3,133979619,134029706,50088,-,intron:285110,ENST00000462770.5,6578,SLCO2A1,hg38_genes_introns
chr3,133989999,133990200,202,*,chr3,133979619,133998647,19029,-,intron:285116,ENST00000464676.5,6578,SLCO2A1,hg38_genes_introns
chr3,133989999,133990200,202,*,chr3,133979619,134029706,50088,-,intron:285120,ENST00000478651.1,6578,SLCO2A1,hg38_genes_introns
chr3,133989999,133990200,202,*,chr3,133979619,134052090,72472,-,intron:285121,ENST00000478662.1,6578,SLCO2A1,hg38_genes_introns
